id,survey_type,province,city,county,gender,nationality,religion,religion_freq,edu,edu_status,income,political,floor_area,property_0,property_1,property_2,property_3,property_4,property_5,property_6,property_7,property_8,height_cm,weight_jin,health,health_problem,depression,hukou,hukou_loc,media_1,media_2,media_3,media_4,media_5,media_6,leisure_1,leisure_2,leisure_3,leisure_4,leisure_5,leisure_6,leisure_7,leisure_8,leisure_9,leisure_10,leisure_11,leisure_12,socialize,relax,learn,social_neighbor,social_friend,socia_outing,equity,class,class_10_before,class_10_after,class_14,work_exper,work_status,work_yr,work_type,work_manage,insur_1,insur_2,insur_3,insur_4,family_income,family_m,family_status,house,car,invest_0,invest_1,invest_2,invest_3,invest_4,invest_5,invest_6,invest_7,invest_8,son,daughter,minor_child,marital,s_edu,s_political,s_hukou,s_income,s_work_exper,s_work_status,s_work_type,f_edu,f_political,f_work_14,m_edu,m_political,m_work_14,status_peer,status_3_before,view,inc_ability,inc_exp,trust_1,trust_2,trust_3,trust_4,trust_5,trust_6,trust_7,trust_8,trust_9,trust_10,trust_11,trust_12,trust_13,neighbor_familiarity,public_service_1,public_service_2,public_service_3,public_service_4,public_service_5,public_service_6,public_service_7,public_service_8,public_service_9,survey_year,survey_hour,survey_week_day,age,has_edu_yer,edu_age,s_age,f_age,m_age,marital_1st_age,marital_now_age,if_exp_inc
5802,1,13,36,67,1,1.0,1.0,1.0,6.0,3.0,30000.0,2.0,30.0,0,0,0,0,0,0,0,0,1,173,120,2.0,3.0,1.0,1,3.0,1.0,1.0,1.0,1.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,3.0,3.0,5.0,1.0,1.0,3.0,3.0,-1.0,-1.0,1.0,3.0,3.0,5.0,5.0,5.0,1,3.0,6.0,1.0,3.0,2.0,2.0,2.0,2.0,45000.0,2.0,2.0,1.0,2.0,0,1,0,0,0,0,0,0,0,0.0,0.0,-1.0,3,5.0,1.0,2.0,15000.0,5.0,-1.0,-1.0,3.0,1.0,9.0,12.0,1.0,9.0,3.0,3.0,3.0,2.0,30000.0,2.0,4.0,3.0,3.0,4.0,4.0,3.0,-1.0,3.0,3.0,2.0,3.0,2.0,2.0,30.0,60.0,80.0,70.0,50.0,60.0,50.0,60.0,100.0,2015,17,4,29,1,24.0,30.0,62.0,58.0,26.0,26.0,1
5803,1,19,59,95,1,1.0,1.0,1.0,12.0,4.0,100000.0,1.0,70.0,0,0,0,0,1,0,0,0,0,174,160,5.0,5.0,5.0,5,1.0,1.0,1.0,1.0,4.0,5.0,1.0,2.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,3.0,1.0,-1.0,-1.0,1.0,4.0,5.0,4.0,5.0,4.0,1,3.0,15.0,1.0,3.0,1.0,2.0,2.0,2.0,100000.0,3.0,3.0,2.0,2.0,0,1,0,0,0,0,0,0,0,0.0,0.0,-1.0,1,-1.0,-1.0,-1.0,30662.25072738773,-1.0,-1.0,-1.0,1.0,1.0,4.0,1.0,1.0,4.0,2.0,1.0,3.0,2.0,200000.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,4.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,2015,15,4,36,1,23.0,0.0,69.0,65.0,0.0,0.0,0
5804,1,19,57,93,2,1.0,1.0,1.0,12.0,4.0,0.0,1.0,120.0,0,0,1,0,0,0,0,0,0,162,88,5.0,4.0,4.0,5,3.0,2.0,2.0,2.0,3.0,5.0,2.0,4.0,3.0,2.0,4.0,4.0,3.0,3.0,2.0,1.0,5.0,2.0,1.0,5.0,4.0,2.0,7.0,3.0,5.0,4.0,7.0,4.0,8.0,4.0,6,-1.0,15.328795811518324,-1.0,-1.0,1.0,-1.0,2.0,2.0,72466.43897578958,3.0,3.0,2.0,1.0,0,1,0,0,0,0,0,0,0,0.0,1.0,1.0,3,10.0,1.0,5.0,30662.25072738773,1.0,1.0,1.0,10.0,1.0,9.0,10.0,1.0,9.0,1.0,1.0,3.0,-1.0,200000.0,4.0,2.0,-1.0,-1.0,4.0,3.0,3.0,4.0,2.0,2.0,3.0,2.0,2.0,1.0,80.0,70.0,70.0,60.0,60.0,70.0,70.0,70.0,60.0,2015,11,4,26,1,19.0,26.0,52.0,54.0,23.0,23.0,0
5805,2,18,54,88,1,1.0,1.0,1.0,3.0,4.0,0.0,1.0,150.0,0,1,0,0,0,0,0,0,0,159,110,5.0,5.0,5.0,1,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,3.0,1.0,1.0,7.0,1.0,2.0,1.0,2.0,2.0,1.0,4,-1.0,15.328795811518324,-1.0,-1.0,1.0,1.0,2.0,2.0,6000.0,6.0,3.0,1.0,2.0,0,1,0,0,0,0,0,0,0,1.0,3.0,4.0,3,4.0,4.0,1.0,6000.0,3.0,-1.0,-1.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,100000.0,5.0,3.0,4.0,4.0,5.0,4.0,2.0,3.0,3.0,3.0,-1.0,-1.0,1.0,5.0,90.0,60.0,90.0,80.0,80.0,60.0,70.0,70.0,70.0,2015,12,6,39,1,13.0,37.0,62.0,62.0,22.0,22.0,0
5806,2,31,89,134,2,1.0,1.0,1.0,3.0,4.0,1500.0,1.0,19.0,1,0,0,0,0,0,0,0,0,170,110,2.0,2.0,2.0,1,1.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,1.0,5.0,5.0,5.0,4.0,5.0,2.0,1.0,6.0,1.0,4.0,5.0,3.0,6.0,2.0,4,-1.0,15.328795811518324,-1.0,-1.0,2.0,2.0,2.0,2.0,40000.0,1.0,2.0,1.0,2.0,0,1,0,0,0,0,0,0,0,1.0,1.0,0.0,7,-1.0,-1.0,-1.0,30662.25072738773,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,1.0,-1.0,2.0,3.0,2.0,4.0,-1.0,10000.0,4.0,4.0,4.0,3.0,5.0,4.0,2.0,4.0,4.0,-1.0,-1.0,-1.0,1.0,5.0,80.0,85.0,80.0,80.0,75.0,80.0,75.0,75.0,75.0,2015,10,2,61,1,14.0,0.0,0.0,0.0,22.0,0.0,0
5807,1,18,54,88,2,1.0,1.0,1.0,7.0,4.0,2400.0,4.0,200.0,0,1,1,0,0,0,0,0,0,156,130,2.0,4.0,4.0,2,2.0,3.0,3.0,2.0,4.0,3.0,1.0,1.0,5.0,2.0,3.0,5.0,3.0,3.0,5.0,1.0,5.0,5.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,4.0,5.0,5.0,6.0,2.0,5,-1.0,15.328795811518324,-1.0,-1.0,1.0,1.0,2.0,2.0,11000.0,5.0,3.0,1.0,1.0,0,1,0,0,0,0,0,0,0,1.0,1.0,0.0,3,4.0,1.0,2.0,3500.0,5.0,-1.0,-1.0,1.0,1.0,16.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,30000.0,5.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,1.0,5.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,50.0,90.0,2015,12,0,63,1,44.0,64.0,0.0,105.0,27.0,27.0,0
5808,1,1,1,3,2,1.0,-1.0,1.0,4.0,4.0,37200.0,1.0,39.1,0,0,1,0,0,0,0,0,0,158,130,3.0,5.0,5.0,2,1.0,4.0,3.0,3.0,4.0,1.0,1.0,1.0,5.0,4.0,2.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,3.0,3.0,1.0,5.0,5.0,1.0,4.0,5.0,-1.0,-1.0,-1.0,5,-1.0,15.328795811518324,-1.0,-1.0,1.0,1.0,2.0,2.0,37200.0,2.0,3.0,1.0,2.0,0,1,0,0,0,0,0,0,0,0.0,1.0,0.0,3,4.0,1.0,2.0,43200.0,5.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,2.0,2.0,3.0,2.0,50000.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,4.0,3.0,1.0,4.0,90.0,80.0,85.0,80.0,90.0,80.0,85.0,80.0,90.0,2015,14,2,62,1,19.0,66.0,0.0,0.0,25.0,25.0,0
5809,1,1,1,4,2,1.0,1.0,1.0,4.0,4.0,48000.0,1.0,87.0,0,1,0,0,0,0,0,0,0,156,110,3.0,4.0,4.0,2,1.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,5.0,3.0,5.0,3.0,3.0,3.0,5.0,3.0,5.0,5.0,5.0,2.0,2.0,2.0,3.0,3.0,1.0,4.0,6.0,5.0,6.0,5.0,4,-1.0,15.328795811518324,-1.0,-1.0,2.0,2.0,2.0,2.0,80000.0,2.0,3.0,1.0,2.0,0,1,0,0,0,0,0,0,0,0.0,1.0,0.0,3,4.0,1.0,2.0,32000.0,5.0,-1.0,-1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,70000.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,2015,15,0,56,1,15.0,64.0,82.0,78.0,21.0,21.0,0
5810,1,16,46,77,2,1.0,1.0,1.0,4.0,4.0,1000.0,4.0,120.0,0,0,0,0,1,0,0,0,0,155,103,5.0,5.0,5.0,1,1.0,1.0,2.0,1.0,2.0,4.0,5.0,2.0,3.0,4.0,3.0,1.0,2.0,4.0,1.0,4.0,4.0,4.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,2.0,5,-1.0,15.328795811518324,-1.0,-1.0,1.0,2.0,1.0,2.0,100000.0,6.0,2.0,1.0,2.0,0,1,0,0,0,0,0,0,0,0.0,0.0,-1.0,1,-1.0,-1.0,-1.0,30662.25072738773,-1.0,-1.0,-1.0,3.0,1.0,6.0,3.0,1.0,15.0,3.0,1.0,4.0,2.0,72466.43897578958,5.0,3.0,3.0,3.0,5.0,5.0,3.0,5.0,4.0,4.0,4.0,4.0,1.0,5.0,80.0,80.0,50.0,80.0,50.0,80.0,68.70671210830257,80.0,70.04335889425353,2015,15,5,18,1,16.0,0.0,40.0,40.0,0.0,0.0,0
5811,1,18,54,88,1,1.0,1.0,1.0,4.0,4.0,30000.0,4.0,150.0,0,1,0,0,0,0,0,0,0,170,180,4.0,4.0,4.0,2,2.0,5.0,4.0,1.0,5.0,1.0,1.0,1.0,5.0,4.0,2.0,5.0,3.0,1.0,5.0,1.0,5.0,4.0,5.0,4.0,4.0,3.0,2.0,2.0,2.0,4.0,6.0,4.0,7.0,3.0,5,-1.0,15.328795811518324,-1.0,-1.0,1.0,1.0,2.0,2.0,30000.0,2.0,4.0,1.0,1.0,0,1,0,0,0,0,0,0,0,1.0,3.0,0.0,4,1.0,1.0,1.0,0.0,4.0,-1.0,-1.0,1.0,1.0,16.0,1.0,1.0,2.0,1.0,2.0,4.0,2.0,70000.0,5.0,4.0,4.0,4.0,5.0,4.0,3.0,-1.0,2.0,4.0,4.0,4.0,1.0,5.0,90.0,90.0,80.0,70.0,80.0,90.0,90.0,70.0,60.0,2015,16,0,82,1,22.0,63.0,0.0,0.0,23.0,79.0,0
5812,1,16,46,78,2,1.0,0.0,1.0,3.0,4.0,10000.0,1.0,110.0,0,0,0,1,0,0,0,0,0,158,98,3.0,3.0,4.0,1,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,2.0,5.0,5.0,3.0,3.0,5.0,2.0,5.0,3.0,5.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,4,-1.0,15.328795811518324,-1.0,-1.0,1.0,1.0,2.0,2.0,10000.0,3.0,3.0,1.0,2.0,0,1,0,0,0,0,0,0,0,0.0,2.0,0.0,7,-1.0,-1.0,-1.0,30662.25072738773,-1.0,-1.0,-1.0,4.0,1.0,16.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,40000.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,-1.0,3.0,3.0,-1.0,3.0,2.0,3.0,80.0,83.0,84.0,89.0,87.0,86.0,89.0,90.0,93.0,2015,22,2,47,0,0.0,0.0,49.0,0.0,17.0,0.0,0
5813,1,9,22,44,2,1.0,1.0,1.0,6.0,4.0,0.0,1.0,200.0,0,0,0,0,1,0,0,0,0,165,110,5.0,5.0,5.0,2,1.0,3.0,3.0,2.0,4.0,5.0,5.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,5.0,5.0,5.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,6.0,5.0,8.0,5.0,6,-1.0,15.328795811518324,-1.0,-1.0,1.0,1.0,2.0,2.0,150000.0,2.0,4.0,1.0,2.0,0,1,0,0,0,0,0,0,0,0.0,0.0,-1.0,1,-1.0,-1.0,-1.0,30662.25072738773,-1.0,-1.0,-1.0,3.0,1.0,10.0,3.0,1.0,5.0,3.0,2.0,4.0,2.0,200000.0,5.0,4.0,5.0,5.0,5.0,2.0,4.0,5.0,1.0,2.0,2.0,2.0,1.0,4.0,100.0,100.0,100.0,90.0,100.0,100.0,80.0,100.0,90.0,2015,7,1,19,1,19.0,0.0,41.0,37.0,0.0,0.0,0
5814,2,9,23,45,2,1.0,1.0,1.0,3.0,2.0,3000.0,1.0,200.0,0,0,0,1,0,0,0,0,0,155,95,4.0,4.0,4.0,1,1.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,5.0,1.0,4.0,3.0,4.0,4.0,3.0,4,-1.0,15.328795811518324,-1.0,-1.0,1.0,1.0,2.0,2.0,130000.0,4.0,4.0,2.0,1.0,0,1,0,0,0,0,0,0,0,1.0,2.0,0.0,7,-1.0,-1.0,-1.0,30662.25072738773,-1.0,-1.0,-1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,72466.43897578958,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,5.0,73.08366197183099,69.75607824871915,66.57144233548512,69.30834283542379,66.36057186573586,69.2766037381422,68.70671210830257,69.60936145622652,70.04335889425353,2015,16,5,66,0,0.0,0.0,0.0,0.0,11.0,0.0,0
5815,1,10,27,50,2,1.0,1.0,1.0,7.0,4.0,100000.0,1.0,262.0,0,0,1,0,0,0,0,0,0,170,120,3.0,4.0,4.0,1,2.0,2.0,2.0,2.0,2.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,1.0,5.0,5.0,1.0,1.0,2.0,3.0,2.0,4.0,5.0,1.0,4.0,5.0,3.0,6.0,3.0,1,1.0,15.0,1.0,1.0,1.0,1.0,2.0,2.0,140000.0,3.0,2.0,1.0,2.0,0,1,0,0,0,0,0,0,0,1.0,0.0,1.0,3,12.0,1.0,2.0,40000.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,4.0,2.0,1000000.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,-1.0,4.0,3.0,3.0,95.0,85.0,70.0,90.0,70.0,70.0,60.0,85.0,80.0,2015,9,1,39,1,22.0,44.0,91.0,81.0,23.0,23.0,0
5816,2,31,89,134,1,1.0,1.0,1.0,4.0,4.0,5000.0,4.0,42.0,0,1,0,0,0,0,0,0,0,170,170,3.0,4.0,5.0,1,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,5.0,3.0,5.0,5.0,4.0,4.0,3.0,3.0,5.0,5.0,5.0,2.0,3.0,1.0,3.0,3.0,1.0,4.0,8.0,9.0,7.0,7.0,3,-1.0,15.328795811518324,-1.0,-1.0,1.0,1.0,2.0,2.0,11000.0,2.0,2.0,1.0,2.0,0,1,0,0,0,0,0,0,0,0.0,2.0,0.0,3,6.0,4.0,1.0,6000.0,4.0,-1.0,-1.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,4.0,2.0,20000.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,5.0,3.0,3.0,-1.0,3.0,1.0,3.0,95.0,96.0,97.0,98.0,94.0,95.0,97.0,95.0,96.0,2015,10,2,65,1,17.0,59.0,0.0,0.0,28.0,28.0,0
5817,2,31,86,129,2,-1.0,0.0,7.0,1.0,-1.0,32805.33185371032,1.0,66.0,1,0,0,0,0,0,0,0,0,145,110,5.0,4.0,2.0,1,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,5.0,-1.0,5.0,5.0,5.0,5.0,2.0,5.0,5.0,-1.0,5.0,1.0,4.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3,-1.0,15.328795811518324,-1.0,-1.0,2.0,2.0,2.0,2.0,72466.43897578958,4.0,1.0,1.0,2.0,0,1,0,0,0,0,0,0,0,4.0,2.0,0.0,3,1.0,1.0,1.0,30662.25072738773,3.0,-1.0,-1.0,1.0,1.0,2.0,1.0,1.0,2.0,-1.0,-1.0,-1.0,-1.0,72466.43897578958,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,4.0,73.08366197183099,69.75607824871915,66.57144233548512,69.30834283542379,66.36057186573586,69.2766037381422,68.70671210830257,69.60936145622652,70.04335889425353,2015,11,1,70,0,0.0,72.0,0.0,0.0,19.0,19.0,0
5818,1,21,64,102,1,1.0,1.0,1.0,6.0,4.0,20000.0,1.0,185.0,0,1,0,0,0,0,0,0,0,170,146,4.0,5.0,4.0,5,1.0,4.0,4.0,3.0,5.0,1.0,1.0,1.0,5.0,1.0,1.0,5.0,4.0,5.0,2.0,1.0,5.0,5.0,5.0,5.0,4.0,4.0,1.0,6.0,2.0,2.0,3.0,3.0,3.0,1.0,1,2.0,34.0,1.0,4.0,1.0,2.0,2.0,2.0,60000.0,4.0,2.0,1.0,2.0,0,1,0,0,0,0,0,0,0,1.0,1.0,0.0,7,-1.0,-1.0,-1.0,30662.25072738773,-1.0,-1.0,-1.0,1.0,1.0,13.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,21000.0,4.0,3.0,-1.0,-1.0,3.0,3.0,3.0,3.0,3.0,3.0,-1.0,3.0,3.0,3.0,90.0,90.0,90.0,90.0,90.0,70.0,70.0,90.0,70.0,2015,18,5,59,1,21.0,0.0,89.0,87.0,27.0,0.0,0
5819,1,30,85,128,1,1.0,1.0,2.0,1.0,-1.0,10000.0,4.0,90.0,0,0,0,0,0,0,0,0,1,166,140,3.0,4.0,3.0,2,3.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,5.0,3.0,5.0,-1.0,4.0,4.0,5.0,1.0,4.0,5.0,5.0,1.0,5.0,1.0,-1.0,-1.0,1.0,1.0,6.0,7.0,5.0,3.0,5,-1.0,15.328795811518324,-1.0,-1.0,2.0,2.0,2.0,2.0,18000.0,3.0,3.0,1.0,1.0,0,1,0,0,0,0,0,0,0,2.0,0.0,0.0,3,3.0,1.0,2.0,8000.0,5.0,-1.0,-1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,5.0,2.0,16000.0,1.0,1.0,5.0,1.0,5.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,2015,11,6,56,0,0.0,60.0,0.0,0.0,20.0,20.0,0
5820,1,7,18,37,2,4.0,1.0,1.0,12.0,4.0,26400.0,1.0,35.0,0,0,1,0,0,0,0,0,0,160,110,4.0,4.0,5.0,5,2.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,5.0,3.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,2.0,4.0,2.0,7.0,4.0,1.0,4.0,1.0,1.0,1.0,2.0,1,3.0,29.0,1.0,3.0,1.0,1.0,1.0,1.0,26400.0,3.0,1.0,1.0,2.0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,3,10.0,1.0,5.0,0.0,5.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,4.0,-1.0,2.0,2.0,4.0,2.0,48000.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,4.0,2.0,2.0,-1.0,2.0,1.0,2.0,80.0,0.0,60.0,60.0,0.0,0.0,0.0,80.0,80.0,2015,10,3,47,1,25.0,48.0,0.0,0.0,23.0,23.0,0
5821,2,17,49,82,2,1.0,1.0,1.0,1.0,-1.0,80000.0,1.0,180.0,0,0,1,0,0,0,0,0,0,160,130,4.0,2.0,2.0,2,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,5.0,2.0,5.0,5.0,4.0,2.0,5.0,2.0,5.0,5.0,5.0,1.0,4.0,1.0,-1.0,-1.0,1.0,2.0,6.0,4.0,-1.0,3.0,2,-1.0,15.328795811518324,-1.0,-1.0,1.0,1.0,2.0,2.0,8000.0,2.0,3.0,1.0,2.0,0,1,0,0,0,0,0,0,0,1.0,1.0,0.0,3,4.0,4.0,2.0,20000.0,5.0,-1.0,-1.0,-1.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,5.0,2.0,50000.0,4.0,4.0,4.0,4.0,5.0,5.0,2.0,-1.0,5.0,5.0,-1.0,5.0,2.0,5.0,90.0,90.0,70.0,65.0,79.0,80.0,80.0,90.0,95.0,2015,11,5,63,0,0.0,61.0,0.0,0.0,23.0,23.0,1
5822,2,5,8,23,1,1.0,1.0,1.0,4.0,4.0,10440.0,1.0,45.0,0,1,0,0,0,0,0,0,0,169,79,2.0,2.0,2.0,1,2.0,1.0,1.0,4.0,4.0,1.0,1.0,2.0,2.0,2.0,5.0,5.0,5.0,4.0,4.0,1.0,4.0,4.0,5.0,2.0,2.0,1.0,4.0,6.0,2.0,2.0,3.0,3.0,2.0,2.0,5,-1.0,15.328795811518324,-1.0,-1.0,1.0,2.0,2.0,2.0,13440.0,1.0,2.0,1.0,2.0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,7,-1.0,-1.0,-1.0,30662.25072738773,-1.0,-1.0,-1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,-1.0,2000.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,1.0,4.0,70.0,80.0,70.0,70.0,70.0,70.0,80.0,70.0,80.0,2015,13,6,71,1,16.0,0.0,0.0,0.0,33.0,0.0,1
5823,1,29,82,125,2,1.0,1.0,4.0,1.0,-1.0,20000.0,1.0,115.0,0,0,0,0,0,0,0,0,0,150,100,4.0,3.0,3.0,1,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,5.0,1.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,2.0,3.0,1.0,2.0,4.0,5.0,4.0,4.0,4.0,6.0,2.0,1,3.0,25.0,2.0,3.0,1.0,2.0,2.0,2.0,20000.0,1.0,3.0,1.0,2.0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,7,-1.0,-1.0,-1.0,30662.25072738773,-1.0,-1.0,-1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,50000.0,4.0,4.0,4.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,5.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,2015,9,0,50,0,0.0,0.0,75.0,72.0,0.0,0.0,0
5824,2,28,81,121,1,1.0,0.0,3.0,3.0,4.0,30000.0,1.0,240.0,0,0,1,0,0,0,0,0,0,154,100,3.0,4.0,2.0,2,1.0,2.0,2.0,3.0,5.0,1.0,2.0,1.0,5.0,3.0,4.0,4.0,3.0,3.0,4.0,2.0,5.0,5.0,5.0,4.0,4.0,2.0,3.0,3.0,1.0,4.0,5.0,3.0,5.0,4.0,5,-1.0,15.328795811518324,-1.0,-1.0,1.0,2.0,2.0,2.0,40000.0,2.0,3.0,1.0,2.0,0,1,0,0,0,0,0,0,0,1.0,1.0,0.0,3,1.0,1.0,2.0,10000.0,5.0,-1.0,-1.0,3.0,1.0,5.0,-1.0,1.0,16.0,2.0,2.0,3.0,2.0,100000.0,4.0,3.0,4.0,4.0,5.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,70.0,50.0,50.0,70.0,60.0,70.0,80.0,70.0,80.0,2015,10,5,65,1,12.0,58.0,102.0,0.0,23.0,23.0,0
5825,1,7,18,39,1,1.0,1.0,1.0,12.0,4.0,90000.0,1.0,45.0,0,0,1,0,0,0,0,0,0,178,145,4.0,5.0,3.0,5,1.0,3.0,3.0,2.0,3.0,5.0,1.0,2.0,3.0,4.0,3.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,1.0,3.0,3.0,3.0,7.0,4.0,1.0,4.0,5.0,5.0,6.0,3.0,1,3.0,10.0,1.0,2.0,1.0,1.0,2.0,2.0,100000.0,3.0,3.0,1.0,1.0,0,1,0,0,0,0,0,0,0,0.0,1.0,1.0,3,12.0,1.0,5.0,0.0,5.0,-1.0,-1.0,4.0,1.0,9.0,3.0,1.0,7.0,2.0,3.0,4.0,2.0,100000.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,90.0,60.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,2015,8,3,33,1,23.0,30.0,57.0,57.0,27.0,27.0,0
5826,1,4,7,21,1,1.0,-1.0,1.0,10.0,4.0,50000.0,1.0,50.0,0,1,0,0,0,0,0,0,0,170,150,3.0,3.0,5.0,5,1.0,2.0,1.0,2.0,4.0,4.0,-1.0,2.0,5.0,5.0,3.0,5.0,4.0,3.0,5.0,5.0,5.0,5.0,2.0,2.0,3.0,2.0,3.0,6.0,1.0,2.0,3.0,4.0,3.0,4.0,5,-1.0,15.328795811518324,-1.0,-1.0,1.0,2.0,2.0,2.0,72466.43897578958,2.0,3.0,1.0,2.0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,3,6.0,1.0,5.0,0.0,5.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,5.0,3.0,2.0,2.0,2.0,10000.0,3.0,2.0,-1.0,-1.0,3.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,79.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,2015,13,0,56,1,19.0,56.0,78.0,75.0,25.0,25.0,1
5827,1,26,75,115,1,1.0,1.0,3.0,12.0,4.0,36000.0,4.0,100.0,0,0,0,0,1,0,0,0,0,170,135,4.0,5.0,5.0,5,1.0,2.0,2.0,1.0,4.0,5.0,3.0,2.0,3.0,3.0,2.0,4.0,3.0,3.0,1.0,2.0,4.0,4.0,1.0,2.0,4.0,3.0,5.0,3.0,6.0,4.0,4.0,3.0,6.0,4.0,1,3.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,72466.43897578958,3.0,3.0,2.0,1.0,0,1,0,0,0,0,0,0,0,0.0,0.0,-1.0,1,-1.0,-1.0,-1.0,30662.25072738773,-1.0,-1.0,-1.0,9.0,1.0,1.0,7.0,1.0,15.0,2.0,2.0,3.0,-1.0,72466.43897578958,3.0,-1.0,-1.0,-1.0,4.0,3.0,3.0,5.0,5.0,5.0,3.0,5.0,4.0,2.0,70.0,70.0,60.0,70.0,65.0,70.0,70.0,70.0,70.0,2015,20,5,23,1,22.0,0.0,47.0,45.0,0.0,0.0,0
